region,timezone,language,lasttime,created_bill,package,hours_use,sum_length,is_paid
FR,1,fr,2,0.683333333,1x3090,23.75,31.83772328,1
US,-7,zh,217,553.6833333,1x3090,0.233333333,388.149,1
VN,7,en,486,1.133333333,sliver,0.033333333,78.44711629,1
DE,1,de,2,2.766666667,1x3090,20.33333333,54.31309107,1
CA,-4,en,3,1.4,1x3090,0.183333333,81.03393848,1
BE,1,nl,2,1.366666667,cpuhub1,6,19.64195371,1
AE,4,en,267,286.3,6x3090,0.25,92.93523887,1
US,-5,en,5,328.3666667,cpuhub1,0.7,54.79858176,1
VN,7,en,300,2.466666667,cpuhub1,0.266666667,32.41777562,1
VN,7,vi,210,2621.783333,1x2080Ti,0.283333333,61.0271232,0
KR,9,ko,0,2.15,1x2080Ti,1.933333333,11.23654042,0
VN,7,vi,195,16.45,1x2080Ti,1.583333333,42.38901751,1
KW,3,en,13,63.08333333,16,1.3,126.815,0
VN,7,vi,11,46.4,1x2080Ti,0.35,20.56362394,0
UZ,5,ru,0,17.11666667,1x3090,0.183333333,29.17033574,0
BR,-3,pt,1,335.0333333,16,0.716666667,50.66299802,0
VN,7,vi,165,1.916666667,1x2080Ti,0.233333333,9.015656448,0
MX,-8,en,63,1.016666667,1x3090,0.65,403.409,1
HK,8,en,2,1.9,6x2080ti,20.26666667,31.2950362,1
US,-8,en,0,0.85,1x3090,0.2,27.51777997,1
FR,1,fr,0,0.466666667,1x3090,0.266666667,10.44840917,1
DE,1,zh,59,27.98333333,23,0.85,317.314,1
CA,-8,en,20,14.01666667,1x3090,19.75,150.784,1
IN,5,en,310,0.583333333,6x2080ti,0.083333333,173.837,1
BR,1,en,1,1.35,cpuhub1,0.85,21.05114266,1
BR,-3,pt,0,4.816666667,1x3090,1.533333333,31.88614758,0
GB,1,en,35,0.183333333,1x3090,3.483333333,26.22371987,1
BR,-3,pt,2,0.983333333,1x3090,0.733333333,220.55,1
VN,7,en,0,0.266666667,1x3090,0.75,48.81047994,1
VN,7,en,2,0.583333333,1x3090,0.116666667,80.06596007,1
RU,3,ru,0,19.95,cpuhub1,1.3,234.692,0
VN,7,en,1,1.966666667,1x3090,1.483333333,189.99,1
HK,2,en,0,5270.3,1x3090,0.3,25.31157606,0
HR,2,hr,1,20.33333333,1x3090,1.366666667,42.32996454,0
DE,2,en,115,1.816666667,16,0.366666667,237.525,1
BR,-3,en,384,24.91666667,1x3090,0.783333333,332.077,1
LK,5,en,180,2.333333333,1x2080Ti,0.15,67.28292762,0
KR,9,ko,72,0.516666667,23,0.983333333,130.072,1
HU,1,hu,245,4359.116667,1x3090,1.933333333,325.841,1
VE,-4,es,530,7.483333333,1x2080Ti,0.35,82.2870016,1
FI,2,fi,449,0.833333333,1x2080Ti,2.45,90.58537007,1
PL,2,en,193,28.38333333,1x3090,0.2,23.99666176,1
GB,1,en,7,603.9333333,1x3090,0.333333333,62.30091254,0
ES,2,es,0,0.316666667,1x3090,0.083333333,79.09933056,0
SA,3,en,12,0.5,1x3090,1.533333333,114.124,1
VN,7,vi,249,0.883333333,1x3090,0.216666667,31.28636211,1
VN,7,en,37,0.666666667,cpuhub1,0.05,60.74648771,1
AU,10,en,0,838.45,1x3090,0.25,24.48320102,0
AU,11,en,404,1.666666667,1x3090,1.216666667,120.82,1
BG,2,bg,144,70.15,cpuhub1,0.166666667,43.31196229,0
AO,7,vi,561,50.21666667,1x2080Ti,0,24.02602189,1
VN,7,vi,3,0.916666667,1x3090,0.666666667,132.147,1
DE,2,de,401,0.533333333,1x3090,1.266666667,103.211,1
PL,2,pl,239,10.76666667,1x3090,0.8,99.71701921,1
KR,9,ko,49,2.383333333,6x3090,0.333333333,541.701,1
CA,-8,en,165,0.416666667,1x3090,72,1263.49,1
EG,2,en,4,694.75,1x3090,1.183333333,38.19647795,0
IT,1,it,1,0.816666667,1x3090,0.1,10.76878416,1
FR,1,fr,2,3757.416667,22,2.183333333,66.6107904,1
EG,2,en,7,9.466666667,cpuhub1,0.066666667,44.89163571,0
DK,2,en,0,1.516666667,1x3090,1.066666667,37.76247888,0
US,1,en,330,0.9,17,0.65,265.912,1
BR,-3,pt,0,143.3333333,1x3090,1.833333333,49.18136013,0
CZ,1,en,0,1.2,1x3090,1.116666667,57.00583424,0
VN,7,vi,66,23.26666667,cpuhub1,0.433333333,10.10452022,1
US,-7,en,1,3.016666667,16,17.55,115.814,1
US,-4,en,249,19.33333333,6x3080,0.6,1801.66,1
PL,1,en,193,2.25,16,0.683333333,68.89458893,1
DZ,1,fr,146,0.933333333,1x3090,4.766666667,185.438,1
VN,7,en,43,0.5,1x3090,0.733333333,61.11205786,0
VN,-4,vi,0,0.533333333,1x3090,3.2,42.13912371,1
CZ,2,cs,9,21.3,22,0.25,31.02002381,1
IN,5,en,33,0.866666667,cpuhub1,0.266666667,32.18289459,0
IT,2,it,1,0.483333333,6x3090,0.166666667,11.76044769,1
IN,5,en,0,0.433333333,1x3090,0.283333333,28.01270784,0
VN,7,en,216,17.16666667,1x3090,0.033333333,185.331,1
US,-4,en,184,0.45,18,1.333333333,18.26828904,1
BR,-3,pt,6,1.916666667,1x3090,1.283333333,46.03353498,0
UA,3,en,49,2.716666667,16,0.1,26.58322691,1
VN,7,en,5,0.7,1x3090,0.133333333,192.126,1
FR,2,en,0,13010.16667,1x3090,0.6,39.45476915,0
GB,1,en,64,1.3,1x3090,6.183333333,44.21954626,1
UA,2,ru,2,0.5,1x3090,0.5,19.4906003,1
CL,-3,es,2,20.21666667,1x3090,24,9.550481493,1
AR,-3,en,14,66.23333333,1x3090,1.566666667,49.27782912,1
US,-5,en,14,4.6,22,3.716666667,90.93985075,1
VN,7,vi,30,1.366666667,22,0.283333333,249.982,1
CN,8,en,362,0.916666667,1x3090,0.416666667,83.35027361,1
NL,2,en,169,17.56666667,1x3090,1.066666667,49.53368166,1
VN,7,vi,301,2.016666667,cpuhub1,0.733333333,39.5908698,1
BR,-3,en,149,1.116666667,1x3090,14.35,21.45746599,1
OM,4,en,3,1.366666667,6x3080,14.75,7.660305174,1
FR,1,fr,102,6.683333333,1x3090,0.616666667,158.278,1
GB,1,en,0,0.383333333,cpuhub1,1.133333333,28.7267881,0
VN,7,vi,0,3027,cpuhub1,0.833333333,1.832910848,0
JP,9,en,0,1.383333333,6x3090,0.4,14.59617792,1
US,-8,en,0,0.933333333,23,2.15,42.21357261,1
VN,7,vi,11,2.566666667,16,1.05,87.99335219,0
US,-8,en,8,2.416666667,22,9.1,539.03,1
VN,7,en,2,1.233333333,1x3090,0.433333333,41.25606395,1
PK,5,en,0,39.05,1x3090,0.066666667,26.20705997,0
IT,2,it,274,1.583333333,17,1.316666667,257.463,1
RU,5,ru,0,0.566666667,1x3090,1.316666667,46.5787945,0
VN,7,en,230,1.533333333,1x3090,5.416666667,11.8216894,1
ZA,2,en,0,2.816666667,1x3090,1.316666667,26.39999795,0
GB,1,en,13,9.966666667,22,0.05,207.664,1
VN,7,vi,266,336.2,sliver,0.816666667,17.76922381,1
VN,7,en,1,37.81666667,1x3090,0.85,32.39575552,0
VN,7,vi,31,7,1x3090,0.5,88.71931179,1
DE,1,en,266,1.266666667,6x2080ti,0.6,51.85546895,1
GB,1,en,28,76.55,16,0.2,240.424,1
VN,7,vi,0,0.966666667,1x3090,0.233333333,64.19277414,0
RS,1,en,78,6.116666667,1x3090,0.05,111.303,1
US,-4,en,179,0.716666667,18,0.1,228.352,1
VN,7,en,52,0.766666667,1x3090,0.816666667,91.19045525,1
BR,-3,pt,41,72.85,6x3090,0.433333333,109.833,1
VN,7,vi,0,4899.116667,1x2080Ti,0.05,5.412749312,0
GB,1,en,4,1.333333333,6x3080,0.05,60.36106771,1
PT,0,pt,19,18.41666667,6x2080ti,7.1,41.64524442,1
AE,4,en,305,0.566666667,cpuhub1,0.083333333,745.451,1
AT,2,de,248,0.366666667,sliver,0.216666667,33.48597638,1
IN,5,en,4,1.416666667,1x3090,0.316666667,8.282701824,0
BR,-3,pt,0,36.85,1x3090,1.133333333,133.949,0
DE,2,en,4,1.05,6x2080ti,48,52.07632238,1
BG,3,en,388,2,1x3090,0.1,85.47467264,1
BH,3,en,33,4.766666667,1x3090,2,85.31528909,1
HR,1,en,85,1397.483333,6x3080,1.033333333,591.077,1
VN,7,en,618,200.6,rf11node,1.6,68.32626074,1
GB,1,en,1,0.916666667,18,0.316666667,34.21587614,1
IN,5,en,1,1.483333333,1x3090,0.016666667,3.993960984,1
RU,3,ru,0,1008.116667,1x3090,3.416666667,47.16599706,1
UG,3,en,0,0.416666667,cpuhub1,0.45,10.57803469,0
VN,7,vi,192,3400.05,1x3090,0.616666667,194.182,1
IL,2,en,14,4.016666667,22,0.816666667,91.5973079,1
DO,-4,es,0,129.8833333,1x3090,1.316666667,54.52070912,0
IN,5,en,166,2.816666667,16,1.266666667,207.708,1
FR,1,fr,3,13.85,1x3090,0.633333333,85.98218342,1
VN,7,vi,349,0.383333333,sliver,0.483333333,187.833,1
EG,2,en,111,1.216666667,1x3090,1.183333333,184.404,1
IT,1,it,0,0.583333333,1x3090,0.783333333,6.19184128,0
BR,-3,pt,289,22.91666667,1x3090,6.266666667,190.497,1
PL,1,pl,12,0.9,1x3090,0.383333333,18.51516972,1
IN,5,en,3,4512.9,1x3090,1.566666667,42.87102976,0
PL,1,pl,0,13.95,1x3090,0.883333333,48.34459648,0
VN,7,vi,1,14.05,1x3090,0.75,37.29260544,0
VN,7,en,252,10.88333333,1x3090,0.85,323.064,1
IT,2,it,42,1.933333333,16,0.083333333,876.777,1
BR,-4,pt,31,1563.033333,1x3090,3.8,100.764,1
GB,0,en,8,171.3166667,22,0,37.46247475,1
VN,7,en,162,147.7833333,17,217.1833333,851.897,0
IN,5,en,64,91.6,1x3090,0.55,48.58157466,0
ZA,2,en,428,44.81666667,1x3090,0.083333333,153.237,1
BE,2,en,273,0.566666667,16,0.333333333,48.9380905,1
RS,1,en,371,74.31666667,1x2080Ti,0.483333333,49.46541914,1
VN,7,vi,111,0.4,1x3090,0.6,137.254,1
FR,2,fr,321,1.133333333,1x3090,0.516666667,136.684,1
VN,7,vi,53,0.683333333,1x3090,0.216666667,79.73476762,0
US,-7,en,166,57.9,6x2080ti,0.116666667,94.00861728,1
AU,11,en,0,6.533333333,1x2080Ti,0.55,23.33605888,0
TR,3,tr,0,1.133333333,16,0.15,33.48837171,0
IN,5,en,0,2.45,1x3090,0.733333333,54.56265216,0
VN,7,en,4,1.1,16,1.066666667,55.9296011,1
ES,2,es,224,1.3,1x3090,1.316666667,160.824,1
SE,2,en,222,8.85,16,0.783333333,425.51,1
EG,2,en,6,2.25,22,0.15,90.70811546,0
US,-4,en,10,1.15,1x3090,21.41666667,293.963,1
UG,3,en,374,1.8,1x3090,1.25,429.964,1
KR,9,ko,0,0.833333333,1x3090,0.683333333,63.21340416,1
RS,1,en,112,0.45,1x2080Ti,6.366666667,4.66063908,1
US,-4,en,26,0.366666667,1x3090,0.433333333,74.40279888,1
SA,3,en,0,1.1,1x3090,0.15,10.6892488,0
BA,1,sr,1,1.1,1x2080Ti,3,15.32598682,0
AR,-3,es,0,11.5,1x3090,0.866666667,45.20306278,0
SI,2,sl,1,45.01666667,1x3090,2.116666667,14.94866725,0
FR,2,fr,25,99.68333333,1x3090,0.283333333,132.796,0
US,-4,en,1,18.95,6x3090,5.366666667,20.50532038,1
PH,8,en,0,22.1,1x3090,0.716666667,55.26519808,0
KW,3,en,53,12.26666667,6x2080ti,0.283333333,58.43158119,1
FR,2,fr,229,0.783333333,18,0.95,452.97,1
IT,2,it,0,255.3,cpuhub1,1.716666667,24.4318208,0
VN,7,vi,0,14.98333333,golden,1.35,8.7556096,0
VN,7,en,0,24.68333333,1x3090,1.483333333,9.188671488,0
DE,1,de,5,2.766666667,1x2080Ti,24,13.76151142,1
VE,-4,es,1,45.38333333,6x3090,0.05,44.04124058,1
ID,7,en,2,331.6,1x3090,1.183333333,556.147,1
VN,7,en,38,214.9333333,1x3090,1,213.946,1
VN,9,en,17,191.4833333,16,1.4,37.60717824,1
BR,-3,pt,9,0.416666667,1x3090,1.5,104.639,1
PT,0,en,0,1.066666667,1x3090,0.583333333,82.15383245,1
US,-5,en,0,0.683333333,6x3090,0.066666667,14.83612963,1
CO,-5,en,7,2.633333333,23,5.45,185.788,1
VN,7,vi,10,1.016666667,cpuhub1,1,139.971,1
UA,3,uk,1,24.51666667,cpuhub1,0,92.91117363,0
VN,7,vi,229,2.733333333,cpuhub1,0.266666667,30.43207521,1
RU,3,ru,1,3.95,1x3090,5.2,75.33074842,1
BR,-3,pt,1,1.666666667,6x3080,0.183333333,6.406621035,1
SE,1,sv,76,9.85,1x3090,5.266666667,60.48710656,1
US,-7,en,95,0.416666667,1x3090,1.6,557.57,1
US,-6,en,171,0.7,1x2080Ti,0.666666667,29.26559889,1
NP,5,en,66,6897.7,1x3090,2.216666667,66.29611397,1
TH,7,en,1,22.15,1x3090,1.85,79.14966221,0
VN,7,en,3,0.6,1x3090,0.766666667,87.90422323,1
MX,-5,es,356,1.2,1x3090,0.016666667,323.279,1
GB,0,en,23,2.266666667,1x3090,0.733333333,30.21681459,0
VN,7,vi,128,15.51666667,1x3090,2.083333333,431.021,1
TW,8,zh,0,0.366666667,1x3090,0.066666667,4.678746112,0
GR,2,en,0,0.566666667,1x3090,0.833333333,36.03238845,0
TH,7,th,122,1.05,1x2080Ti,1.333333333,0.490834471,1
VN,7,vi,329,837.9166667,1x2080Ti,0.4,66.5279529,1
IN,5,en,111,0.35,1x3090,0.733333333,127.584,1
US,-7,en,0,0.783333333,cpuhub1,0.45,15.06022532,1
PS,2,en,140,0.55,1x3090,0.533333333,40.23071539,1
AR,-3,en,168,0.433333333,cpuhub1,0.666666667,148.925,1
SE,2,sv,0,1.366666667,1x3090,1.316666667,35.25615755,1
SE,1,sv,0,1.283333333,1x3090,1,53.69862554,0
GB,0,en,15,2.083333333,1x3090,0.416666667,38.1896987,1
VN,7,en,602,1407.233333,6x2080ti,0.066666667,1516.68,1
KZ,6,ru,242,0.416666667,6x3080,0.6,489.902,1
PK,5,en,65,0.983333333,golden,0.333333333,166.803,1
GB,0,en,1,0.916666667,cpuhub1,0.45,62.17157074,1
ID,7,id,57,35.88333333,1x2080Ti,1.85,25.68095794,1
QA,3,en,13,275.4,1x3090,0.3,71.7970473,1
SK,7,vi,0,0.15,1x3090,0.25,9.219080192,0
PL,2,pl,1,1.033333333,1x3090,0.166666667,27.53036288,1
FR,2,en,1,7.233333333,1x3090,5.55,46.35562016,1
HK,8,zh,249,0.233333333,18,4.266666667,96.44797139,1
IL,3,en,1,1.783333333,cpuhub1,0.05,50.93667635,0
KE,3,en,3,0.766666667,1x3090,0.2,38.45442765,0
US,-7,en,326,1.7,16,0.266666667,46.65371068,1
CA,-4,en,69,6.233333333,cpuhub1,0.733333333,61.55621428,1
US,-8,en,10,2,1x3090,0.533333333,35.99027405,1
GH,0,en,0,2.8,1x3090,5.533333333,20.02193548,1
CA,-5,en,21,1.2,1x3090,3.9,96.78041907,1
TH,7,fr,214,0.2,16,0.533333333,130.546,1
CA,-5,en,125,0.466666667,1x3090,0.366666667,209.276,1
VN,7,vi,618,90.15,sliver,0.516666667,313.43,1
VN,7,en,112,5.266666667,1x3090,0.216666667,92.9866711,1
US,-7,en,1,1.9,1x3090,2.5,48.39515696,1
IT,1,it,1,0.266666667,1x2080Ti,0.383333333,11.88456038,0
FR,1,en,4,1.95,6x3090,0.316666667,100.512,1
CA,-6,en,7,9,1x3090,0.55,243.462,1
US,-6,en,417,0.85,1x3090,0.366666667,38.23700221,1
CY,3,en,2,11.81666667,1x3090,0.033333333,79.71461055,1
CH,2,de,4,2.533333333,1x3090,1.1,51.21559757,0
VN,7,en,5,1815.15,cpuhub1,0.15,132.998,1
IN,5,en,420,9.416666667,1x2080Ti,1.65,256.526,1
BR,-3,pt,1,1.733333333,cpuhub1,5,27.14972979,0
PT,1,pt,10,0.216666667,18,0.166666667,48.29949929,1
DE,2,en,4,1.65,16,0.866666667,127.366,1
BR,-3,en,96,0.233333333,1x3090,0.283333333,292.778,1
HR,1,en,0,105.4666667,23,0.85,60.58042982,1
CZ,1,en,2,7.95,1x3090,1.383333333,54.45989171,1
IN,5,en,0,158.6166667,1x3090,1.033333333,15.72821765,1
SA,3,ar,1,0.716666667,1x3090,0.216666667,49.0953769,0
US,-6,en,91,0.283333333,1x3090,0.633333333,44.7479808,1
JP,9,ja,3,19.83333333,16,0.066666667,89.54629325,1
NL,2,en,10,1.383333333,1x3090,0.116666667,472.827,1
ES,1,es,2,1.116666667,golden,2,21.27160421,1
VN,7,vi,2,67.51666667,1x3090,0.183333333,53.99432397,1
US,-7,en,5,144.8166667,1x3090,0.6,29.66507847,1
AR,-3,es,587,1.716666667,1x3080,0.733333333,28.50214132,1
AU,11,en,0,3.3,golden,0.066666667,8.502902784,0
GB,2,pl,29,1.6,23,0.366666667,115.566,1
GB,0,en,139,2.433333333,1x3090,0.483333333,182.68,1
IN,5,en,1,82.1,1x2080Ti,0.383333333,10.55391744,0
VN,7,vi,54,3.55,1x2080Ti,1.75,60.00161587,0
US,-5,en,0,1082.15,22,4.066666667,53.00237107,1
TR,3,tr,3,9.416666667,1x3090,1.333333333,56.86742221,0
US,-5,en,469,0.35,1x2080Ti,0.35,57.3046784,1
VN,7,vi,0,2.033333333,1x3090,1.85,66.42833818,0
VN,7,vi,82,2.616666667,1x3090,3.75,190.025,1
BR,-3,pt,117,164.8166667,1x3090,0.583333333,76.78407475,1
HN,-6,en,295,2461.466667,cpuhub1,0.083333333,270.766,1
VE,-4,en,111,170.65,1x3090,1.166666667,569.983,1
US,-7,en,53,2474.233333,1x3090,2.25,60.99776307,1
CL,-3,es,0,8.933333333,16,0.833333333,9.662170206,1
VN,7,vi,7,1055.083333,1x2080Ti,1.016666667,33.48627456,0
IN,5,en,1,55.1,22,3.383333333,79.1370793,1
MY,8,en,1,11.7,1x3090,0.3,39.31660355,1
KR,9,ko,88,0.9,18,2.5,40.93930911,1
VN,7,en,60,182.4333333,cpuhub1,19.06666667,64.84498842,1
VN,7,vi,31,0.7,cpuhub1,0.616666667,43.96050022,0
BR,-3,pt,0,1.466666667,1x3090,0.166666667,29.20598733,0
IT,2,it,3,173.5666667,23,0.35,165.442,1
AT,1,de,0,34.98333333,1x3090,0.366666667,9.293529088,0
DZ,1,fr,1,314.8166667,1x3090,0.566666667,82.17899827,0
US,-7,en,6,2.683333333,1x3090,0.833333333,89.78780886,1
KR,9,ko,177,0.833333333,6x3090,2.016666667,192.394,1
US,-8,en,21,0.916666667,23,0.633333333,98.79053926,1
TW,8,en,1,10.83333333,1x3090,0.95,212.092,1
VN,7,en,263,26.01666667,1x3090,0.816666667,54.94852813,1
BR,-3,pt,0,0.25,1x3090,0.116666667,24.69920768,0
PL,2,en,13,3.25,1x3090,0.333333333,72.12091769,1
US,-4,en,233,17.93333333,1x3090,0.25,168.622,1
MD,2,ru,5,17.45,16,0.216666667,71.01271245,1
TR,3,tr,0,4.25,cpuhub1,2,27.787264,0
VN,7,en,7,1.7,1x3090,0.866666667,53.65897148,1
FR,1,fr,68,1.3,1x3090,20.01666667,119.842,1
IT,2,it,194,1.483333333,1x3090,0.333333333,39.61453585,1
VN,7,vi,8,3.133333333,1x3090,3.933333333,89.01416167,1
SE,2,fr,9,0.316666667,1x3090,0.016666667,143.74,1
VN,7,vi,60,1.05,cpuhub1,0.116666667,152.327,0
AU,11,en,4,1.816666667,6x3090,0.916666667,15.5613356,1
KR,9,ko,88,0.466666667,16,0.083333333,64.98793648,1
US,1,en,0,1.383333333,23,0.266666667,44.17021542,1
VN,7,vi,7,4.45,cpuhub1,1.016666667,175.662,1
IT,1,it,59,759.5833333,1x3090,1.7,106.445,1
FR,1,en,1,0.166666667,16,0.35,28.51602432,0
IL,3,en,1,0.816666667,18,0.85,19.19497852,0
DE,2,de,6,5.55,23,0.066666667,42.9958103,1
VN,7,en,24,1151.8,cpuhub1,0.45,24.23049421,0
VN,7,vi,251,172.1833333,sliver,0,5.771956327,1
DE,2,de,0,8.766666667,1x3090,0.766666667,67.35527936,0
RU,3,ru,301,2.466666667,1x3090,0.533333333,158.717,1
NL,1,en,492,0.75,1x3090,0.65,25.21300992,0
KE,3,en,0,20.6,1x3090,1.4,14.92033997,1
FR,2,fr,0,1100.083333,1x3090,9.016666667,44.44389376,1
UZ,5,ru,180,2.8,1x3090,1.85,89.61996423,1
CN,8,zh,0,1.366666667,23,0.183333333,82.52922266,0
KR,9,ko,4,0.566666667,22,4.733333333,56.11139891,1
VN,7,vi,573,12.16666667,cpuhub1,0.883333333,72.23260412,1
BR,-3,en,7,84.3,6x3090,2.033333333,90.49001165,1
VN,7,vi,266,0.9,17,0.15,98.9289513,1
IN,5,en,59,204.6666667,1x3090,1.75,104.821,0
BF,-7,en,7,70.08333333,1x3090,19.26666667,33.65719139,1
US,-4,en,1,109.1333333,6x2080ti,0.316666667,1.984731231,1
JP,9,en,57,1.3,1x3090,0.683333333,205.194,1
PH,8,en,194,0.433333333,1x3090,0.233333333,163.8,1
US,-7,en,34,9,1x3090,0.8,56.12712755,0
RO,2,en,473,20.96666667,1x2080Ti,2.183333333,88.48577603,1
SA,3,en,391,1.316666667,1x3090,0.716666667,74.02182888,1
MX,-6,en,10,163.75,16,1.05,15.38464017,1
FR,1,fr,0,0.616666667,16,0.466666667,62.63983309,0
IN,5,en,0,1.166666667,1x3090,0.25,65.31265331,0
RO,3,fr,0,1.166666667,16,0.166666667,51.50395597,0
UZ,3,ru,4,24.48333333,1x3090,1.883333333,114.302,0
VN,7,en,60,1.15,1x2080Ti,0.366666667,61.09318349,1
VN,7,vi,233,74.68333333,cpuhub1,0.916666667,208.615,1
CN,8,en,366,20.61666667,1x3090,0.566666667,826.742,1
KR,9,ko,1,0.55,1x3090,0.483333333,55.31133542,1
US,-5,en,248,0.233333333,1x2080Ti,0.583333333,24.81204843,1
MD,2,ru,0,13.83333333,1x3090,0.45,22.14440841,1
US,-5,en,1,0.316666667,16,0.166666667,51.63397939,1
US,-7,en,0,5.45,23,4.3,71.38705408,1
AU,10,en,1,8.25,1x3090,15.8,91.71579699,1
IN,5,en,168,0.7,1x3090,0.066666667,204.658,1
ID,7,en,33,0.766666667,1x3090,0.333333333,125.726,1
US,1,de,0,0.433333333,1x3090,1.283333333,37.23178803,1
IT,2,it,1,93.08333333,16,0.766666667,41.45335501,0
GB,0,en,202,1.416666667,1x2080Ti,0.233333333,38.23212954,0
VN,7,en,0,6480.316667,1x3090,1.483333333,77.2496425,0
DE,1,de,0,0.966666667,1x3090,0.05,2.50085376,0
VN,7,en,379,25.61666667,1x2080Ti,1.833333333,23.88970701,1
CA,-5,en,4,19.16666667,6x3090,0.583333333,13.63695977,1
CA,-7,en,1,0.683333333,6x3090,9.983333333,21.24945285,1
IN,5,en,7,0.916666667,1x3090,0.1,24.6939011,1
IN,5,en,0,91.98333333,1x3090,1.666666667,76.80504627,0
CH,1,de,5,0.7,1x3090,0.483333333,43.45479043,1
CA,-4,en,1,695.3666667,1x3090,0.016666667,29.5441043,1
VN,7,vi,61,3.666666667,cpuhub1,1.55,300.614,1
BR,-3,pt,1,0.566666667,16,1.3,87.47954995,1
US,-8,en,0,0.333333333,6x3080,0.033333333,8.126621571,1
ES,2,en,365,1.216666667,1x3090,1,570.56,1
IT,1,it,29,0.516666667,6x3080,0.216666667,216.249,1
GB,1,en,0,19.78333333,1x3090,0.833333333,50.86432461,0
AU,10,en,605,15.11666667,sliver,1.1,345.234,1
BR,-3,pt,82,1.1,1x3090,0.566666667,8.258584576,0
FR,1,fr,0,1.166666667,golden,0.2,26.26053734,0
CA,5,en,17,781.7666667,1x3090,4.35,295.007,1
IT,2,it,2,0.833333333,23,0.65,130.524,1
RS,1,en,4,0.65,6x3090,0.216666667,123.124,1
AE,4,en,172,461.9166667,1x3090,0.8,67.43706829,0
FR,2,en,0,1.15,1x3090,1.8,28.45520691,0
IT,1,en,0,0.566666667,1x3090,3.45,142.173,1
GB,2,en,31,495.9,1x3090,0.9,64.13824819,0
NL,1,nl,22,19.95,1x2080Ti,0.983333333,15.57621326,1
US,-7,en,6,1.166666667,6x3090,0.066666667,129.708,1
IN,5,en,2,1.766666667,1x3090,1,1139.55,1
AT,1,de,4,5.65,6x3080,2.85,10.0703304,1
TW,8,zh,182,0.966666667,1x3080,0.083333333,27.27260911,1
VN,7,vi,0,87.46666667,cpuhub1,4.5,53.8926121,0
CY,3,en,1,0.75,1x3090,5.716666667,15.53973633,1
PH,8,en,0,0.55,22,0.583333333,70.05850829,0
US,-5,en,1,0.35,1x3090,0.283333333,66.43253248,1
US,-5,en,2,96.8,1x3090,0.6,221.221,1
FR,2,fr,210,0.483333333,1x3090,1.05,58.64932552,1
VN,7,en,453,56.53333333,6x2080ti,25.65,134.807,1
CH,2,de,8,0.533333333,1x3090,0.35,60.00371302,1
IT,1,it,0,0.5,1x3090,1.583333333,9.402580992,0
BE,2,fr,290,1.15,1x3090,0.583333333,487.9,1
IN,5,en,139,12.36666667,cpuhub1,1.083333333,122.022,0
ZA,2,en,0,2.35,cpuhub1,0.183333333,28.99522355,0
AE,4,en,28,1569.4,1x3090,0.516666667,340.936,1
VN,7,vi,9,104.2666667,1x3090,25.15,293.359,1
TW,8,zh,209,8.166666667,cpuhub1,10.21666667,41.74299269,1
VN,7,en,461,405.1666667,sliver,0.866666667,49.68362803,1
ES,1,es,2,5.083333333,1x3090,6.616666667,4.598265389,1
DE,1,de,125,4.316666667,1x3090,0.6,394.881,1
CR,-5,fr,1,0.366666667,1x3090,2.116666667,40.51592806,0
ES,1,es,0,0.866666667,1x3090,0.25,8.806989824,0
AE,4,en,1,85.51666667,6x3090,0.3,79.11715635,1
US,-8,en,0,0.766666667,cpuhub1,0.3,29.09588685,0
VN,7,en,0,1.416666667,1x3090,0.983333333,26.13785395,0
DE,2,en,0,4.316666667,1x3090,0.6,51.15897446,0
OM,4,ck,374,7.316666667,1x3090,0.916666667,139.09,1
TW,8,en,386,10.56666667,1x3090,1.55,425.674,1
US,-8,en,8,4377.466667,1x3090,0.683333333,28.63765914,1
VN,7,vi,28,3.433333333,1x3090,1.583333333,27.19314453,1
CZ,1,en,0,1.016666667,1x2080Ti,0.666666667,9.466544128,0
SG,8,en,39,9.55,1x3090,0.05,178.383,1
US,-5,en,17,100.8166667,22,0.416666667,219.761,1
IN,5,en,151,0.966666667,1x3090,0.1,117.102,1
DE,1,de,137,168.55,22,0.566666667,115.975,1
BR,-3,pt,30,0.766666667,1x3090,1.266666667,86.06502093,0
GB,0,en,74,0.483333333,16,0.65,127.141,1
KR,9,ko,147,1830.216667,6x3090,0.45,404.161,1
VN,7,vi,7,0.45,cpuhub1,1.933333333,15.21550747,1
US,-8,en,1,0.65,1x3090,0.316666667,12.56767762,0
CH,1,de,1,0.416666667,6x3080,0.4,26.91931258,1
RO,2,en,419,32.56666667,6x2080ti,0.15,4.935116058,1
IN,5,en,33,5.316666667,1x3090,1.05,75.97457408,0
VN,7,vi,1,128.9,1x2080Ti,3,4.989124608,0
TR,3,tr,1,0.416666667,1x3090,1.85,29.229056,0
CN,8,en,21,1.8,1x3090,1.416666667,54.10966733,0
EC,-5,es,5,26.86666667,1x3090,1.133333333,16.18503331,1
VN,7,vi,1,0.55,1x3090,0.05,142.663,1
US,-7,en,22,0.733333333,1x3090,0.05,193.988,1
MX,-6,es,72,170.3333333,22,11.4,103.806,1
IN,5,en,0,0.333333333,1x2080Ti,0.866666667,39.25344256,0
GR,3,en,0,2.25,1x3090,0.933333333,56.1250304,0
FR,1,fr,87,0.75,1x3090,2.116666667,33.3185024,0
IN,5,en,0,1.05,16,0.616666667,25.11863808,0
